datetime,nat_demand,T2M_toc,QV2M_toc,TQL_toc,W2M_toc,T2M_san,QV2M_san,TQL_san,W2M_san,T2M_dav,QV2M_dav,TQL_dav,W2M_dav,Holiday_ID,holiday,school
2020-02-15 01:00:00,1195.9921,-247.13230590820308,0.017538738,0.013431549,23.98901344601902,-248.29636840820308,0.016905498,0.037384033,12.654953546879645,-250.12449340820308,0.015806865,0.067840576,7.178794341377999,0,0,0
2020-02-15 02:00:00,1145.8274,-247.1704223632812,0.017515292,0.022148132,24.68887649445786,-248.3579223632812,0.016721835,0.034317017,13.152820960491708,-250.0454223632812,0.015829196,0.06741333,6.974908077495656,0,0,0
2020-02-15 03:00:00,1124.2313,-247.18024902343745,0.01756816,0.025375366,24.605822957940266,-248.43806152343745,0.016477156,0.02949524,13.098053427936314,-250.02399902343745,0.015821029,0.07092285,6.805958311277778,0,0,0
2020-02-15 04:00:00,1114.0737,-247.24189453124995,0.017788839,0.023025513,23.809194414080057,-248.60908203124995,0.0163774,0.024429321,12.73569353675176,-250.07001953124995,0.015797567,0.07144165,6.654848760409644,0,0,0
2020-02-15 05:00:00,1100.0921,-247.33234863281245,0.017979123,0.034713745,22.62706722362795,-248.73859863281245,0.016399838,0.018562317,12.371124215505588,-250.13703613281245,0.015774228,0.07171631,6.380577537680698,0,0,0
2020-02-15 06:00:00,1085.4113,-247.32853393554683,0.01801668,0.058135986,22.292247406522154,-248.71915893554683,0.0164908,0.028388977,12.220483931029284,-250.21134643554683,0.015720231,0.06881714,6.139590912153961,0,0,0
2020-02-15 07:00:00,1144.4313000000002,-246.73826293945308,0.017855959,0.056732178,25.287471024123757,-247.22263793945308,0.016726809,0.031799316,15.010687903716253,-249.69138793945308,0.015757876,0.06518555,6.530853276957497,0,0,0
2020-02-15 08:00:00,1252.2129,-245.72434692382808,0.017359845,0.05088806,29.427893909374596,-245.17747192382808,0.016711347,0.023284912,18.295568536232068,-248.38840942382808,0.015597456,0.057113647,7.090784674133173,0,0,0
2020-02-15 09:00:00,1351.9487,-244.59959106445308,0.01705473,0.036956787,31.263673336762785,-243.24021606445308,0.01629179,0.016998291,19.726116424411902,-246.94334106445308,0.015410595,0.050735474,7.22962787604412,0,0,0
2020-02-15 10:00:00,1422.4914,-243.5665405273437,0.016979102,0.031555176,32.259856210992425,-241.6290405273437,0.015849952,0.014839172,19.80815442103032,-245.6993530273437,0.015071753,0.047912598,7.096001022725854,0,0,0
2020-02-15 11:00:00,1416.3474,-242.8382690429687,0.017033013,0.033355713,32.41435686552888,-240.5101440429687,0.015598686,0.017349243,19.207904738184027,-244.8851440429687,0.014954003,0.042541504,6.750566687638012,0,0,0
2020-02-15 12:00:00,1398.6353,-242.40641479492183,0.017070096,0.035964966,31.61322720054381,-239.82828979492183,0.015486997,0.019500732,18.53894634919367,-244.51578979492183,0.014991086,0.04034424,6.462438619237298,0,0,0
2020-02-15 13:00:00,1400.3402,-242.2977416992187,0.017099341,0.04324341,30.41904196409992,-239.6102416992187,0.015459021,0.019508362,18.252378117544048,-244.4539916992187,0.015008886,0.039657593,6.424310509166605,0,0,0
2020-02-15 14:00:00,1379.764,-242.45835571289058,0.01702953,0.042053223,29.446786017952952,-239.89585571289058,0.015320545,0.01613617,18.13489076340104,-244.69273071289058,0.01507259,0.043502808,6.505001702510016,0,0,0
2020-02-15 15:00:00,1345.5193,-242.91312866210933,0.016921885,0.03616333,29.01965112414668,-240.71000366210933,0.01522816,0.01133728,17.904775432168012,-245.17875366210933,0.015109904,0.050247192,6.694682388122086,0,0,0
2020-02-15 16:00:00,1342.9457,-243.74604492187495,0.016806975,0.038024902,29.81905956727278,-241.99604492187495,0.015181913,0.010593414,17.90241929226643,-245.96479492187495,0.015086546,0.059310913,7.136617003969916,0,0,0
2020-02-15 17:00:00,1282.7556,-245.03901367187495,0.016822172,0.041748047,30.37595376106784,-243.67963867187495,0.015273405,0.015930176,17.090438498579566,-247.10151367187495,0.015170408,0.0690918,7.438815770807977,0,0,0
2020-02-15 18:00:00,1280.8532,-246.2324340820312,0.01701319,0.0393219,29.85218688008364,-245.6699340820312,0.0156399,0.024917603,14.090317116303249,-248.5449340820312,0.015575049,0.08413696,6.656592011597398,0,0,0
2020-02-15 19:00:00,1342.3575,-246.79649047851558,0.017180948,0.027870178,29.662932968355577,-246.79649047851558,0.016089944,0.03100586,13.419234571160535,-249.40586547851558,0.015998391,0.1053772,6.135794287191269,0,0,0
2020-02-15 20:00:00,1322.8651,-246.9932983398437,0.017181063,0.018363953,30.402372107063098,-247.3995483398437,0.016364718,0.05822754,13.627507132747214,-249.8604858398437,0.016196871,0.12374878,6.309263149590743,0,0,0
2020-02-15 21:00:00,1283.7947,-247.12827758789058,0.01707504,0.014850616,31.394791869718915,-247.80015258789058,0.016388394,0.062026978,14.092382702869685,-250.11265258789058,0.016258694,0.1133728,6.661773573331203,0,0,0
2020-02-15 22:00:00,1227.5867,-247.29600219726558,0.016962036,0.012893677,31.01626479188984,-248.10850219726558,0.016359314,0.041366577,14.249424458977613,-250.28818969726558,0.016237244,0.10839844,7.006411303008398,0,0,0
2020-02-15 23:00:00,1199.4631,-247.4344604492187,0.01688744,0.0129852295,29.891697024849407,-248.3328979492187,0.01636864,0.024795532,14.374943534408462,-250.4813354492187,0.01613213,0.10992432,7.115539453768748,0,0,0
2020-02-16 00:00:00,1150.247,-247.56943969726558,0.016902437,0.018569946,27.91486922244227,-248.51475219726558,0.016414156,0.012611389,13.979086989030256,-250.63975219726558,0.016040316,0.10144043,6.896939245632571,0,0,0
2020-02-16 01:00:00,1109.8514,-247.68937377929683,0.016947849,0.020606995,26.70803722326551,-248.65812377929683,0.01642905,0.012653351,13.702114949947052,-250.75187377929683,0.015963657,0.08529663,6.681783593819012,0,0,0
2020-02-16 02:00:00,1074.8874,-247.7931030273437,0.016992662,0.022346497,25.908766181334503,-248.7618530273437,0.016359422,0.01979065,13.842683593458442,-250.8634155273437,0.015871141,0.0770874,6.568636029939796,0,0,0
2020-02-16 03:00:00,1052.3262,-247.89655761718745,0.017060684,0.018692017,25.48943822805125,-248.87312011718745,0.01622145,0.025909424,14.045941325251304,-250.98249511718745,0.015771316,0.07577515,6.481883242654015,0,0,0
2020-02-16 04:00:00,1042.3784999999998,-247.9643676757812,0.017121805,0.016479492,25.7491747914648,-249.0034301757812,0.016030801,0.027198792,14.066215964113171,-251.0893676757812,0.015710367,0.074035645,6.35527282225269,0,0,0
2020-02-16 05:00:00,1026.384,-247.98725585937495,0.017190889,0.016784668,26.430617455188216,-249.15131835937495,0.015878633,0.014442444,13.57429113065235,-251.17475585937495,0.01565738,0.07836914,6.192015980056724,0,0,0
2020-02-16 06:00:00,1002.539,-247.93528442382808,0.01723583,0.018081665,27.384780800335463,-249.22434692382808,0.015786245,0.0053749084,12.973273137009455,-251.23997192382808,0.015618399,0.08016968,6.047888212260784,0,0,0
2020-02-16 07:00:00,1006.3978,-247.23283081054683,0.017066453,0.0210495,31.1934113808384,-247.89689331054683,0.015754197,0.0022449493,15.139382598261497,-250.74064331054683,0.015731309,0.076812744,6.271553038129455,0,0,0
2020-02-16 08:00:00,1045.3431,-246.06113891601558,0.016554045,0.042251587,35.10451537212441,-245.90488891601558,0.015474485,0.0022058487,17.98747122565454,-249.49082641601558,0.015691923,0.05784607,6.589330788700771,0,0,0
2020-02-16 09:00:00,1093.7069,-244.88935546874995,0.016385341,0.040908813,35.10119298228049,-244.04560546874995,0.014916682,0.0028123856,19.18858527379156,-247.75654296874995,0.015301966,0.045455933,6.566905189997345,0,0,0
2020-02-16 10:00:00,1159.7886,-243.86784057617183,0.016453698,0.041793823,33.455633262167616,-242.46159057617183,0.014580682,0.0026073456,18.824192713719285,-246.30534057617183,0.014874414,0.049331665,6.121021158631464,0,0,0
2020-02-16 11:00:00,1189.8894,-243.10078124999995,0.016622052,0.04750061,31.407957043160252,-241.21015624999995,0.0144934505,0.0024051666,18.077106501870823,-245.25703124999995,0.0145697445,0.062469482,5.584323538279993,0,0,0
2020-02-16 12:00:00,1220.4393,-242.65250854492183,0.016844515,0.053115845,29.87805568757649,-240.35563354492183,0.014532808,0.0031490326,17.362215808495232,-244.74625854492183,0.0148189105,0.061080933,5.037576435351676,0,0,0
2020-02-16 13:00:00,1218.8886,-242.43137817382808,0.016960422,0.0544281,29.01921158669341,-239.93137817382808,0.014606754,0.003973007,17.12415214277445,-244.57200317382808,0.014957706,0.055541992,5.0069082106033,0,0,0
2020-02-16 14:00:00,1234.1662,-242.44944458007808,0.016991308,0.05758667,28.76320491160728,-239.94944458007808,0.01457279,0.0046215057,17.266517519705612,-244.69944458007808,0.014919927,0.045928955,5.317762544550537,0,0,0
2020-02-16 15:00:00,1216.1235,-242.88056640624995,0.016998487,0.054107666,29.086198314201305,-240.56806640624995,0.014545635,0.0046920776,17.393199301968796,-245.16181640624995,0.0148202935,0.03704834,5.741411199916648,0,0,0
2020-02-16 16:00:00,1200.1023,-243.78208618164058,0.0170364,0.045578003,30.1257744324731,-241.93833618164058,0.014568292,0.007703781,17.67989252083677,-246.04771118164058,0.014816247,0.036743164,6.294897874483994,0,0,0
2020-02-16 17:00:00,1178.6409,-245.0433471679687,0.017142873,0.039535522,30.64436230235455,-243.8245971679687,0.014705282,0.01266098,17.090400892704064,-247.2933471679687,0.014747243,0.04145813,6.879723993464951,0,0,0
2020-02-16 18:00:00,1195.3183,-246.21662597656245,0.017387014,0.030838013,29.58752172200961,-245.95100097656245,0.015132529,0.027572632,14.076185381827154,-248.86506347656245,0.015040976,0.055404663,6.67921426160786,0,0,0
2020-02-16 19:00:00,1266.1074,-246.73917846679683,0.01767693,0.023117065,28.13141001172972,-247.11417846679683,0.015693288,0.04953003,13.076231906835686,-249.84074096679683,0.015441517,0.08343506,6.099902167864623,0,0,0
2020-02-16 20:00:00,1252.292,-246.95979003906245,0.017845044,0.020050049,26.99093475747054,-247.59260253906245,0.01612843,0.052947998,12.73026113813144,-250.14729003906245,0.015617262,0.09109497,5.867600242431353,0,0,0
2020-02-16 21:00:00,1269.1213,-247.06184082031245,0.017883565,0.027526855,27.064136166348707,-247.81184082031245,0.016403463,0.04295349,12.75231316620115,-250.24934082031245,0.015770223,0.08734131,5.952495083860941,0,0,0
2020-02-16 22:00:00,1250.1639,-247.16465454101558,0.017867792,0.026428223,27.02880360588005,-247.93809204101558,0.016624201,0.029388428,12.839756557260229,-250.25059204101558,0.015907038,0.08416748,6.005193570183117,0,0,0
2020-02-16 23:00:00,1203.5902,-247.3104370117187,0.017936418,0.028755188,26.770534931662155,-248.0057495117187,0.01678438,0.02419281,13.176475265686422,-250.2401245117187,0.015990922,0.08276367,6.053576778790489,0,0,0
2020-02-17 00:00:00,1146.8723,-247.40342407226558,0.017868377,0.035873413,27.480325326118265,-248.07529907226558,0.016838409,0.028823853,13.345381034136455,-250.25498657226558,0.015999176,0.09503174,6.084115881905367,0,0,0
2020-02-17 01:00:00,1115.825,-247.50297241210933,0.017815838,0.030090332,27.68160887171413,-248.15922241210933,0.01677824,0.034240723,13.53034081344872,-250.29203491210933,0.015961895,0.10812378,6.108863291664625,0,0,0
2020-02-17 02:00:00,1096.4228,-247.6251342773437,0.017854756,0.023086548,27.03964801356086,-248.2423217773437,0.016687458,0.038726807,13.51556551987454,-250.3204467773437,0.01591689,0.11883545,6.090689172695375,0,0,0
2020-02-17 03:00:00,1049.2292,-247.6980102539062,0.017870324,0.02532959,26.50257957714992,-248.3073852539062,0.016611474,0.04032898,13.568663881398464,-250.3151977539062,0.01590957,0.122283936,6.148399712374946,0,0,0
2020-02-17 04:00:00,1026.4435,-247.71726684570308,0.017863577,0.025848389,25.123093116478667,-248.37351684570308,0.01655895,0.038391113,13.853244365691612,-250.27976684570308,0.015918082,0.1217041,6.306735089853649,0,0,0
2020-02-17 05:00:00,1063.5448,-247.71540527343745,0.017863773,0.029403687,23.959075940993404,-248.44196777343745,0.016551517,0.03338623,14.206797222132476,-250.23103027343745,0.015918277,0.11975098,6.632529851599678,0,0,0
2020-02-17 06:00:00,1111.3561,-247.6602905273437,0.017855464,0.02254486,24.083005340701032,-248.4493530273437,0.016550837,0.02733612,14.456159373195987,-250.1993530273437,0.01588708,0.11230469,7.075946873902636,0,0,0
2020-02-17 07:00:00,1208.9692,-246.99201660156245,0.017748022,0.0127334595,28.160807576737277,-247.21076660156245,0.016626501,0.0209198,16.626202789622777,-249.60139160156245,0.015909338,0.09613037,7.73194843859583,0,0,0
2020-02-17 08:00:00,1385.1949,-245.8404663085937,0.017343098,0.019706726,33.06413146524163,-245.2623413085937,0.0164352,0.014392853,19.221129187718827,-248.2545288085937,0.015748555,0.076934814,8.154660237038879,0,0,0
2020-02-17 09:00:00,1478.0012,-244.62467651367183,0.017090298,0.018348694,34.559547211541954,-243.30436401367183,0.016037442,0.007577896,20.316819687919796,-246.78873901367183,0.015552974,0.05883789,8.07807281418256,0,0,0
2020-02-17 10:00:00,1544.8569,-243.6291625976562,0.01705976,0.01391983,34.660596619328594,-241.7072875976562,0.015770392,0.0054397583,21.063010414345896,-245.5276000976562,0.015400366,0.04548645,7.847460915625233,0,0,0
2020-02-17 11:00:00,1555.0696,-242.91718749999995,0.017159982,0.015853882,34.22088354864043,-240.58906249999995,0.0156074,0.006565094,21.57979859775181,-244.68281249999995,0.015450997,0.039001465,7.573668923845139,0,0,0
2020-02-17 12:00:00,1561.4265,-242.42670898437495,0.017212808,0.011676788,33.61779526452123,-239.95795898437495,0.0155572295,0.0065898895,21.91005983665719,-244.30170898437495,0.015530527,0.037826538,7.507945406845852,0,0,0
2020-02-17 13:00:00,1565.0393,-242.19450073242183,0.017227601,0.010894775,33.218571921559366,-239.71012573242183,0.015446139,0.006456375,21.98295771017858,-244.22575073242183,0.015537691,0.04182434,7.503420271141745,0,0,0
2020-02-17 14:00:00,1563.0816,-242.3173950195312,0.01722725,0.007455826,32.96925908596877,-240.0986450195312,0.015373306,0.006357193,21.780859413530777,-244.4423950195312,0.015544968,0.04837036,7.394993299748169,0,0,0
2020-02-17 15:00:00,1552.6228,-242.85496215820308,0.017204007,0.0027227402,32.786196265003724,-241.07371215820308,0.015323361,0.0075702667,21.03487604270194,-244.93308715820308,0.015536984,0.049835205,7.154665703791324,0,0,0
2020-02-17 16:00:00,1502.7979,-243.7265747070312,0.017196199,0.004091263,32.5130048349647,-242.3046997070312,0.015319368,0.007892609,19.407975891324732,-245.6796997070312,0.015513917,0.052856445,6.822610633878444,0,0,0
2020-02-17 17:00:00,1375.2628,-244.89167480468745,0.017249722,0.009963989,31.18728355072685,-243.75104980468745,0.015308042,0.006341934,17.316417837451006,-246.68854980468745,0.015472074,0.051193237,6.603463113977108,0,0,0
2020-02-17 18:00:00,1351.367,-245.9710815429687,0.017433038,0.019798279,28.821200959638364,-245.4554565429687,0.015479913,0.006286621,14.02058665965022,-248.0257690429687,0.015594354,0.05303955,6.278428394207924,0,0,0
2020-02-17 19:00:00,1391.3269,-246.45048217773433,0.017662281,0.023406982,27.115470248672448,-246.37235717773433,0.015854115,0.0059947968,13.258297722411193,-248.90360717773433,0.015854115,0.06399536,6.295464790643883,0,0,0
2020-02-17 20:00:00,1367.7411,-246.6438110351562,0.017800098,0.023345947,26.13871135777953,-246.8703735351562,0.016220814,0.00819397,12.98277044745115,-249.3703735351562,0.015930897,0.059951782,6.718607267061291,0,0,0
2020-02-17 21:00:00,1341.8236,-246.7497680664062,0.017899863,0.020118713,25.73950672450617,-247.2028930664062,0.016488425,0.0058918,12.472221636943242,-249.6716430664062,0.015977256,0.05328369,6.61572181656044,0,0,0
2020-02-17 22:00:00,1284.6254,-246.90754394531245,0.017961703,0.016860962,25.99654526279571,-247.43879394531245,0.016679965,0.0042324066,12.895156270352697,-249.82160644531245,0.016039096,0.047210693,6.492446142890595,0,0,0
2020-02-17 23:00:00,1222.4308999999998,-247.0970581054687,0.017955203,0.016868591,26.40754037157877,-247.6204956054687,0.016803164,0.003911972,13.84703026066582,-249.9173706054687,0.016063113,0.044921875,6.559586066584476,0,0,0
2020-02-18 00:00:00,1170.8583,-247.28336791992183,0.017948054,0.015808105,25.93666872020688,-247.75993041992183,0.01685705,0.0043239594,14.351208423946014,-249.96305541992183,0.016063593,0.049118042,6.541850542857537,0,0,0
2020-02-18 01:00:00,1120.5386,-247.3988159179687,0.017903065,0.021308899,25.89730982414833,-247.8597534179687,0.016850209,0.0030269623,14.527711073602957,-249.9769409179687,0.01607201,0.04499817,6.2861491122885615,0,0,0
2020-02-18 02:00:00,1096.5901,-247.42145996093745,0.01777474,0.037963867,26.444506011520797,-247.94489746093745,0.016805807,0.0020217896,14.576865745200964,-249.99177246093745,0.01601235,0.046188354,6.029756553632106,0,0,0
2020-02-18 03:00:00,1085.4182,-247.4489868164062,0.017790321,0.052093506,26.55019551867892,-248.0349243164062,0.016745094,0.001701355,14.533317361758728,-250.0271118164062,0.015944008,0.048538208,6.065292231350816,0,0,0
2020-02-18 04:00:00,1056.9963,-247.4541137695312,0.017805355,0.052124023,26.427724568235007,-248.1025512695312,0.01660754,0.0052871704,14.482722049948835,-250.0556762695312,0.015867488,0.0471344,6.185920263980865,0,0,0
2020-02-18 05:00:00,1071.7505999999998,-247.44025878906245,0.017736183,0.043121338,26.01795090954032,-248.16682128906245,0.016317116,0.0033006668,14.225899998732094,-250.07307128906245,0.015813576,0.042526245,6.314848621937106,0,0,0
2020-02-18 06:00:00,1095.7904,-247.3991821289062,0.017583035,0.037124634,25.52899216416443,-248.1804321289062,0.016041897,0.0014181137,13.813084792794111,-250.0788696289062,0.015774868,0.036636353,6.48265949987227,0,0,0
2020-02-18 07:00:00,1203.9831,-246.8422973632812,0.017323049,0.027938843,27.611509262001345,-246.8969848632812,0.015987905,0.0007762909,15.899617633180608,-249.5376098632812,0.015766652,0.035064697,6.871436557079691,0,0,0
2020-02-18 08:00:00,1362.5135,-245.8595092773437,0.017040167,0.016792297,30.01662613016795,-244.9688842773437,0.015933905,0.0016212463,18.54589122910877,-248.2813842773437,0.015560064,0.033859253,7.123350968518323,0,0,0
2020-02-18 09:00:00,1467.7406999999998,-244.71894531249995,0.017009076,0.012130737,30.2096443187152,-243.06269531249995,0.015757855,0.0025663376,19.504929562079425,-246.87519531249995,0.015345868,0.031799316,6.901712271490488,0,0,0
